,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DealerID,DealerName,Dealer Legal Name,Unit Volume,Dealer Group,Membership Type,Expiry Date,Status,Reason,Member Since,Autotrader ID,Aeroplan ID,Finance ID,Street,Town,Region,City Area,Postal Code,Province,Phone,Toll Free,Fax,Website,Website Email Contact,Billing Address,Billing Address 2,Billing City,Billing Postal Code,Billing Province,Billing Country,Billing Phone,Notes,
642,DONWAY FORD LINCOLN SVT ,DONWAY FORD LINCOLN SVT SALES LTD,500-999 units - D,,Dealer,2013-12-31,Active,Active,1959-01-01,,4287,DONW01,1975 Eglinton Avenue East,Scarborough,Toronto,Toronto,M1L 2N1,Ontario,416-751-2200,,416-751-9301,www.donwayford.com,paull@donwayford.com,,,,,Ontario,,,Updated Aug. 2017,
645,DOW HONDA,DOW HONDA,500-999 units - D,Carling Motors Company Ltd. ,Dealer,2013-12-31,Active,Active,1993-07-01,,0,DOWM01,1 Colonnade Road,Nepean,,,K2E 0C3,Ontario,613-237-2777,,613-237-4979,www.dowhonda.com,jeff@mierins.biz,,,,,Ontario,,,Updated Aug. 2017,
210,DOWNSVIEW CHRYSLER PLYMOUTH,DOWNSVIEW CHRYSLER PLYMOUTH (1964) LTD.,1000 + units - E,Downsview Chrysler Plymouth (1964) Ltd. ,Dealer,2013-12-31,Active,Active,1974-01-01,ON200802111223529146908985,0,DOWN01,199 Rimrock Road,Toronto,Toronto,Toronto,M3J 3C6,Ontario,416-635-1660,,416-635-1797,www.downsviewchrysler.ca,kepecs@downsviewchrysler.ca,,,,,Ontario,,,Updated Aug. 2017,
1906,Downtown Automotive Group,Downtown Automotive Group, N/A,Downtown Automotive Group,Dealer,2014-12-31,Active,Active,2014-08-20,,0,,677 Queen Street ,Toronto,,,M4M 1G6,Ontario,,,,,,,,,,Ontario,,,,
647,DOWNTOWN HYUNDAI,DOWNTOWN HYUNDAI,0-499 Units - A1,Downtown Automotive Group,Dealer,2013-12-31,Active,Active,2012-01-19,,0,DOWN16,21 Broadview Avenue,Toronto,Toronto,Toronto,M4M 2E4,Ontario,416-465-9000,,416-465-9008,www.downtownhyundai.com,sglover@downtownautomotivegroup.com,677 Queen Street East,,Toronto,M4M 1G6,Ontario,Canada,416 849-9174,Updated Aug. 2017,
1973,DOWNTOWN LINCOLN / DOWNTOWN FORD,DOWNTOWN LINCOLN / DOWNTOWN FORD,0-499 Units - A1,Downtown Automotive Group,Dealer,2016-12-31,Active,Active,2016-01-12,,0,DOWN19,549 King Street East,Toronto,,,M5A 1M4,Ontario,416-603-9156,,,http://www.forddowntown.ca/,jhayes@forddowntown.ca,,,,,Ontario,,,Updated Aug. 2017,
651,DOWNTOWN PONTIAC BUICK,DOWNTOWN PONTIAC BUICK (1983) LTD,0-499 Units - A1,Downtown Pontiac Buick ,Dealer,2014-12-31,Inactive,,2013-11-22,,0,DOWN17,"449 Queen Street, Box 1197",St. Marys,St. Marys  ,Perth County,N4X 1B7,Ontario,519-284-3310,,519-284-3160,www.downtowngmc.com,chriswest@kwic.com,,,,,Ontario,,,Did not pay 2018 membership - BT,
620,DOWNTOWN PORSCHE,DFC AUTO GROUP INC. / DOWNTOWN PORSCHE,0-499 Units - A1,DFC Auto Group Inc.,Dealer,2013-12-31,Active,Active,1983-01-01,,0,DOWN04,68 Parliament Street,Toronto,Toronto,Toronto,M5A 0B2,Ontario,416-603-9988,,416-603-0038,www.dfcporsche.com,admin@dfcauto.com,,,,,Ontario,,,Updated Aug. 2017,
46,DOWNTOWN SUBARU,DOWNTOWN SUBARU,500-999 units - D,Downtown Subaru Group,Dealer,2013-12-31,Active,Active,2001-01-10,,0,HING01,601 Eastern Avenue at Pape,Toronto,Toronto,Toronto,M4M 1E3,Ontario,416-461-0775,,416-461-8822,www.downtownsubaru.subarudealer.ca,sales@subarudowntown.com,,,,,Ontario,,,Updated Aug. 2017,
53,DOWNTOWN TOYOTA ,498326 Ontario Limited,500-999 units - D,Downtown Automotive Group,Dealer,2013-12-31,Active,Active,1982-01-01,ON20080121105931648,0,DOWN07,677 Queen Street East,Toronto,Toronto,Toronto,M4M 1G6,Ontario,416-465-5471,,,www.downtowntoyota.ca,jculic@downtowntoyota.ca,,,,,Ontario,,416-849-9174,Updated membership category - Dec 2017 - BT,
652,DOWNTOWN VOLKSWAGEN,DOWNTOWN VOLKSWAGEN,150-299 units - B,,Dealer,2013-12-31,Active,Active,1999-04-21,,0,DOWN18,591 Central Avenue,Thunder Bay,Thunder Bay ,Thunder Bay District,P7B 5R5,Ontario,807-344-9700,,807-344-1007,www.downtownvw.com,bert@downtownvw.com,,,,,Ontario,,,Updated Aug. 2017,
2276,Driving Change Automotive Group (Head Office),,,,Other,2018-07-12,Active,,2018-07-12,,0,,770 Broad St,,,,S4R 8H7,Saskatchewan,,,,,NTHOMPSON@DCAG.CA,,,,,,,,,
1161,DRIVING SUCCESS,DRIVING SUCCESS, N/A,,Associate,2013-12-31,Active,,2012-04-13,,0,MYAU01,46 Manitoulin Drive,London,London,Middlesex County,N5W 1M4,Ontario,519-932-1149,,519 932-1159,www.drivingsuccess.ca,morgan@drivingsuccess.ca,,,,,Ontario,,,Was My Autonews - changed names May 2018 - BT,
654,DRYDEN GM,DRYDEN GM,300-499 units - C,Dryden GM,Dealer,2013-12-31,Active,Active,1997-01-31,,0,DRYD01,489 Government Street,Dryden,Dryden ,Kenora District,P8N 2P6,Ontario,807-223-7123,,807-223-7728,www.drydengm.ca,nick@drydengm.ca,,,,,Ontario,,,Updated Aug. 2017,
655,DUBOIS HONDA,DUBOIS HONDA,150-299 units - B,,Dealer,2013-12-31,Inactive,Cancelled Membership,2013-07-19,,0,DUBO01,1175 Dundas Street East,Woodstock,Woodstock ,Oxford County,N4S 8W3,Ontario,519-539-7459,,519-539-3084,,admin@duboishonda.com,,,,,Ontario,,,,
656,DUBOIS MAZDA,DUBOIS MAZDA/DUBOIS FINE CARS INC.,150-299 units - B,,Dealer,2013-12-31,Inactive,Cancelled Membership,2013-07-19,,0,DUBO02,1280 Dundas Street,Woodstock,Woodstock ,Oxford County,N4S 8L4,Ontario,519-537-5536,,519-539-9947,,gdubois@dubois.mazda.ca,,,,,Ontario,,,,
2059,Dupont & Dupont Chrysler Jeep Dodge,3041000 Canada Inc. - Cité Chrysler,,,Other,2018-02-23,Active,,2018-02-23,,0,,"951, boul. St-Joseph",,,,J8Z1S8,Quebec,8197772611,,,www.dupontdupontchrysler.com,JSINCENNES@DUPONTDUPONT.COM,,,,,,,,,
2058,Dupont & Dupont Ford,Duportage Ford Ltée.,,,Other,2018-02-23,Active,,2018-02-23,,0,,"949, boul. St-Joseph",,,,J8Z1S8,Quebec,8197782751,,,www.dupontdupontford.com,JSINCENNES@DUPONTDUPONT.COM,,,,,,,,,
2057,Dupont & Dupont Honda,7618280 Canada Inc.,,,Other,2018-02-23,Active,,2018-02-23,,0,,"1255, rue Odile-Daoust",,,,J8M1Y7,Quebec,8192811110,,,www.dupontduponthonda.com,JSINCENNES@DUPONTDUPONT.COM,,,,,,,,,
2056,Dupont Auto Group,,,,Other,2018-02-23,Active,,2018-02-23,,0,,,,,,,,,,,,JSINCENNES@DUPONTDUPONT.COM,,,,,,,,,
657,DUPUIS FORD LINCOLN,DUPUIS FORD LINCOLN INC.,0-499 Units - A1,Jim Keay Ford Lincoln Sales Ltd.,Dealer,2013-12-31,Active,Active,2013-01-02,,0,DUPU01,603 St. Isidore Street,Casselman,Casselman ,"Prescott and Russell, United Counties",K0A 1M0,Ontario,613-764-2994,,613-764-3672,www.dupuisford.com,mikecardinal@dupuisford.com,,,,,Ontario,,,Updated Aug. 2017,
7,DURHAM KIA,DURHAM KIA,500-999 units - D,,Dealer,2013-12-31,Inactive,Active,2005-08-23,ON20080324092133664,0,DURH03,550 Taunton Road West,Oshawa,Oshawa ,Durham Region,L1H 7K4,Ontario,905-571-5420,,905-571-3130,www.durhamkia.ca,reception@durhamkia.ca,,,,,Ontario,,,"Updated email JK 
June 21st 2013",
209,EAST-COURT FORD LINCOLN SALES ,EAST-COURT FORD LINCOLN SALES LIMITED,1000 + units - A3,East-Court Ford Lincoln Sales Ltd.,Dealer,2014-12-31,Active,Active,2013-08-20,ON20080211122913804,4349,EAST01,4700 Sheppard Avenue East,Agincourt,Toronto,Toronto,M1S 3V6,Ontario,416-292-1171,,416-292-3342,www.east-court.dealerconnection.com,rsahi@morguard.com,,,,,Ontario,,,updated Aug. 2017,
661,EASTGATE FORD SALES & SERVICE (82) CO.,EASTGATE FORD SALES & SERVICE (82) CO.,500-999 units - D,The Richter Group,Dealer,2013-12-31,Active,Active,2013-11-02,,0,EAST04,350 Parkdale Avenue North,Hamilton,Hamilton,Hamilton,L8H 5Y3,Ontario,905-547-3211,,905-549-8868,www.eastgateford.com,lance@eastgateford.com,,,,,Ontario,,,,
662,EASTHILL VOLKSWAGEN,Easthill Volkswagen,0-499 Units - A1,PLAZA AUTO GROUP,Dealer,2013-12-31,Active,Active,1994-04-08,,0,EAST05,"1577 Bruce Road 4, Box 1016",Walkerton,Toronto,Toronto,N0G 2V0,Ontario,519-881-0835,,519-881-2913,www.easthillvw.ca,rstein@plazaautogroup.com,P.O.Box 1016,,Walkerton,N0G 2V0,Ontario,Canada,,Updated Aug. 2017,
202,EASTSIDE CHEVROLET,EASTSIDE CHEVROLET LTD.,0-499 Units - A1,Old Mill Chevrolet Buick Cadillac Ltd.,Dealer,2013-12-31,Active,Active,1981-01-01,ON20080326090518570,0,EAST02,8435 Woodbine Avenue,Markham,Markham,York Region,L3R 2P4,Ontario,905-475-7373,,905-475-4101,www.eastsidechev.ca,lvavaroutsos@eastsidechev.ca,,,,,Ontario,,,Updated Aug. 2017,
663,EASTVIEW CHEVROLET BUICK GMC ,EASTVIEW CHEVROLET BUICK GMC LTD,150-299 units - B,,Dealer,2013-12-31,Active,Active,2013-05-15,,0,EAST06,222 Government Road,Kapuskasing,Kapuskasing ,Cochrane District,P5N 2X2,Ontario,705-335-6187,,705-337-1486,www.eastviewchev.ca,paul.lavoie@eastviewchev.ca,,,,,Ontario,,,Updated Aug. 2017,
2026,EASTWAY TOYOTA,EASTWAY TOYOTA,500-999 units - A2,Rafih Automotive Group,Dealer,2017-12-31,Active,Active,2017-11-22,,0,,9375 Tecumseh Road East,Windsor,,,N8R 1A1,Ontario,519-979-1900,,,www.eastwaytoyota.com,james@lexusofwindsor.com,,,,,Ontario,,,Joined Nov 2017,
665,ECONOMY WHEELS NISSAN,ECONOMY WHEELS LTD.,300-499 units - C,,Dealer,2013-12-31,Active,Active,2013-07-15,,0,ECON02,129 Angeline Street North,Lindsay,Kawartha Lakes,Kawartha Lakes,K9V 4M9,Ontario,705-324-5566,,705-324-0332,www.lindsaynissan.ca,ron@economywheels.com,,,,,Ontario,,,updated Aug. 2017,
666,ED LEARN FORD SALES,ED LEARN FORD SALES LTD,500-999 units - D,SF Auto Group,Dealer,2013-12-31,Active,,2013-05-15,,0,EDLE01,"375 Ontario Street, Box 24040",St. Catharines,,,L2R 7P7,Ontario,905-684-8791,,905-684-3717,www.edlearnford.com,frank@edlearnford.com,,,,,Ontario,,,"Updated Aug. 2017
Became part of SF Auto Group Feb 2018",
2038,EDealer EBlock,, N/A,,Associate,2018-12-31,Active,,2018-02-08,,0,,10 Lower Spadina Ave #500,Toronto ,,,M5V 2Z2,Ontario,647-402-2674,,,,jason@eblock.ca,171 East Liberty Unit 246,,Toronto,M6K 3P6,Ontario,Canada,647-402-2674,,
668,EDMONDS CHEVROLET BUICK GMC,EDMONDS CHEVROLET BUICK GMC LTD.,150-299 units - B,,Dealer,2014-12-31,Active,Active,2013-05-15,,0,EDMO01,138 Hanes Road,Huntsville,Huntsville ,Muskoka District,P1H 1M4,Ontario,705-789-5507,,705-789-2465,www.edmondsgm.com,ward@edmondsgm.com,,,,,Ontario,,,Updated Aug. 2017,
2269,Edmundston Honda,,,,Other,2018-06-22,Active,,2018-06-22,,0,,475 Victoria St.,,,,E3V2K7,New Brunswick,5067397716,,,www.edmundstonhonda.com,MARC.FRENETTE@BATHURSTHONDA.COM,,,,,,,,,
670,EDWARDS MAZDA,EDWARDS MAZDA/506555 ONTARIO LIMITED,150-299 units - B,,Dealer,2013-12-31,Inactive,Cancelled Membership,2013-06-28,,0,EDWA02,1433 Pembroke Street West,Pembroke,Pembroke,Renfrew County,K8A 7A5,Ontario,613-735-0166,,613-735-4215,www.edwardsmazda.ca,info@edwardsmazda.ca ,,,,,Ontario,,,,
671,EICHENBERG CHRYSLER,EICHENBERG MOTORS (1971) LIMITED,150-299 units - B,,Dealer,2013-12-31,Inactive,Cancelled Membership,2013-07-19,,0,EICH01,164 Simcoe Street ,Tillsonburg,Tillsonburg ,Oxford County,N4G 2J1,Ontario,519-842-5953,,519-842-6298,,dave_moore@rogers.com,,,,,Ontario,,,"Updated: email JK 
June 21st 2013",
672,ELGIN CHRYSLER ,ELGIN CHRYSLER LTD.,0-499 Units - A1,SF Auto Group,Dealer,2013-12-31,Active,Active,2004-04-22,,0,ELGI01,275 Wellington Street,St. Thomas,St Thomas,Elgin County,N5R 2S6,Ontario,519-633-2200,,519-633-2255,www.elginchrysler.com,ddalesells@yahoo.ca,,,,,Ontario,,,Updated Aug. 2017,
674,ELITE BMW ,ELITE BMW ,500-999 units - A2,Mierins Automotive Group,Dealer,2013-12-31,Active,Active,2013-01-03,,0,ELIT01,1040 Ogilvie Rd,Gloucester,,,K1J 7T3,Ontario,613-749-7700,,613-745-5352,www.elite.bmw.ca,acura@acuraottawa.com,,,,,Ontario,,,Updated Aug. 2017,
678,EMBRUN FORD SALES,EMBRUN FORD SALES LTD.,0-499 Units - A1,Butler Automotive Group,Dealer,2013-12-31,Inactive,Cancelled Membership,2013-11-02,,0,EMBR02,608 Notre Dame Street,Embrun,the Nation ,"Prescott and Russell, United Counties",K0A 1W0,Ontario,613-443-2985,,613-443-3737,www.embrunford.com,mail@embrunford.com,,,,,Ontario,,,,
206,ENDRAS BMW,2176069 ONTARIO LIMITED ,500-999 units - D,ENDRAS AUTOMOTIVE GROUP,Dealer,2013-12-31,Inactive,,2008-12-16,ON20080317091709812,0,BMWE01,100 Achilles Road,Ajax,Ajax ,Durham Region,L1Z 0C5,Ontario,905-619-5522,,905-619-5544,www.endrasbmw.ca,cendras@bmwdurham.ca,,,,,Ontario,,,Did not pay 2018 membership - BT,
1933,ENDRAS INFINITI,2398956 ONTARIO LIMITED,0-499 Units - A1,ENDRAS AUTOMOTIVE GROUP,Dealer,2015-12-31,Active,Active,2015-01-29,,0,ENDR01,200 Achilles Road,Ajax,,,L1Z 0C5,Ontario,9056199111,,,www.endrasinfiniti.com,sean.bateni@endrasinfiniti.com,,,,,Ontario,,,Updated Aug. 2017,
2035,Enterprise Rent-A-Car-Canada Limited ,, N/A,,Associate,2019-02-01,Active,,2018-01-24,,0,,709 Milner Avenue ,Scarborough,,,M1B 6B6 ,Ontario,4165058470,,8668192448,www.enterprise.ca/en/business-car-rental.html,kevin.c.patrick@ehi.com,,,,,Ontario,,,,
320,Epsilon Aspen Automotive,Epsilon Aspen Automotive, N/A,,Associate,2013-12-31,Active,,2011-01-11,,0,ASPE01,111 Gordon Baker Road - suite 300,Toronto ,,,M2H 3R1,Ontario,905-752-1303,1-866-265-5151,,www.aspenautomail.com/,Richard.lambert@epsilon.com,,,,,Ontario,,,,
682,ERIC CAMPBELL FORD LINCOLN MERCURY SALES,ERIC CAMPBELL FORD LINCOLN MERCURY SALES,300-499 units - C,,Dealer,2013-12-31,Inactive,Cancelled Membership,2013-07-19,,0,ERIC01,165 Main Street North,Exeter,South Huron,Huron County,N0M 1S3,Ontario,519-235-1380,,519-235-1401,,s-campb5@dealeremail.com,,,,,Ontario,,,,
235,ERIN DODGE CHRYSLER ,ERIN DODGE CHRYSLER LTD.,500-999 units - D,,Dealer,2013-12-31,Active,Active,1979-01-01,ON20071001110938437,0,ERIN01,2365 Motorway Boulevard,Mississauga,Mississauga ,Peel Region,L5L 2M4,Ontario,905-828-2004,,905-828-6172,www.erindodge.com,mkeenan@erindodge.com,,,,,Ontario,,,Updated Aug. 2017,
143,ERIN MILLS ACURA,ERIN MILLS ACURA,0-499 Units - A1,Zanchin Group,Dealer,2013-12-31,Active,Active,2013-10-17,ON20071113112156288,0,ERIN02,3025 Woodchester Drive,Mississauga,Mississauga ,Peel Region,L5L 3V3,Ontario,905-828-5800,,905-828-3495,www.erinmillsacura.ca,info@erinmillsacura.ca,,,,,Ontario,,,Updated Aug. 2017,
684,ERIN MILLS MAZDA,ERIN MILLS MAZDA (1994),500-999 units - A2,,Dealer,2013-12-31,Active,Active,1997-02-18,,0,ERIN03,2400 Motorway Boulevard,Mississauga,Mississauga ,Peel Region,L5L 1X3,Ontario,905-828-0070,,905-828-2219,www.erinmillsmazda.com,r_menon@erinmillsmazda.com,,,,,Ontario,,,"Updated: GM added JK 
June 21st 2013",
685,ERIN MILLS MITSUBISHI,DDJLR ONTARIO LTD,0-499 Units - A1,,Dealer,2014-12-31,Active,Active,2009-09-09,,0,ERIN08,2477 Motorway Boulevard,Mississauga,Mississauga ,Peel Region,L5L 3R2,Ontario,905-828-8488,,905-607-8861,www.erinmillsmitsubishi.ca,rick.holton@erinmillsmitsubishi.ca,,,,,Ontario,,,"Dealership sold feb 2017, Operating name stayed the same, legal name changed. Rick Holton new DP & GM",
139,ERIN PARK LEXUS,ERIN PARK LEXUS,500-999 units - A2,Erin Park Toyota,Dealer,2014-12-31,Active,Active,2004-10-27,,0,ERIN07,2360 Motorway Boulevard,Mississauga,Mississauga ,Peel Region,L5L 1X3,Ontario,905-828-7727,,905-828-7825,www.erinparklexus.com,gcaletti@ep-lexustoyota.com,,,,,Ontario,,,Updated Aug. 2017,
201,ERIN PARK TOYOTA,ERIN PARK TOYOTA LTD.,1000 + units - E,Erin Park Toyota,Dealer,2014-12-31,Active,Active,2007-05-08,ON20080402094206203,0,ERIN04,2411 Motorway Boulevard,Mississauga,Mississauga ,Peel Region,L5L 3R2,Ontario,905-828-7711,,905-828-6023,www.erinparktoyota.com,gcaletti@ep-lexustoyota.com,,,,,Ontario,,,Updated Aug. 2017,
241,ERINWOOD FORD SALES,ERINWOOD FORD SALES LTD.,1000 + units - E,,Dealer,2013-07-09,Active,Active,2013-07-19,ON20070802123529825,0,ERIN05,2395 Motorway Boulevard,Mississauga,Mississauga ,Peel Region,L5L 1V4,Ontario,905-828-1600,,905-828-6966,www.erinwoodford.com,daver@erinwoodford.com,,,,,Ontario,,,Updated Aug. 2017,
686,ERNIE DEAN CHEVROLET BUICK GMC,ERNIE DEAN CHEVROLET BUICK GMC LTD,150-299 units - B,,Dealer,2013-12-31,Active,Active,2007-02-01,,0,ERNI01,4906 Concession 7,Alliston,New Tecumseth ,Simcoe County,L9R 1V3,Ontario,705-435-4318,,705-435-2466,www.erniedean.ca,ryan@erniedean.ca,,,,,Ontario,,,Updated Aug. 2017,
690,EXETER CHRYSLER,EXETER CHRYSLER LTD.,149 or less units - A,,Dealer,2013-12-31,Active,Active,1994-02-18,,0,EXET01,136 Main Street North,Exeter,South Huron,Huron County,N0M 1S3,Ontario,519-235-1525,,519-235-2143,www.exeterchrysler.ca,mclarke@exeterchrysler.com,,,,,Ontario,,,Updated Aug. 2017,
691,EXETER TOYOTA,EXETER TOYOTA,300-499 units - C,,Dealer,2013-03-07,Inactive,Cancelled Membership,2013-08-12,,0,EXET02,70707 London Rd,Exeter,,,N0M 1S1,Ontario,519-235-2353,,519-235-1660,,sales@exeter.toyota.ca,,,,,Ontario,,,Address updated Jan. 19 2015 - LC,
692,EXPERIENCE NISSAN,EXPERIENCE NISSAN,149 or less units - A,,Dealer,2013-12-31,Active,Active,2004-03-25,,0,EXPE01,77 Commerce Road,Orillia,Orillia ,Simcoe County,L3V 6H3,Ontario,705-325-3355,,705-325-3418,www.experience.nissan.ca,experiencenissan@yahoo.ca,,,,,Ontario,,,Updated Aug. 2017,
693,EXPERT CHEVROLET BUICK GMC,EXPERT CHEVROLET BUICK GMC LTD.,149 or less units - A,,Dealer,2013-12-31,Active,Active,2013-09-08,,0,EXPE02,"500 Highway 11 East, Box 850",Hearst,Hearst ,Cochrane District,P0L 1N0,Ontario,705-362-8001,,705-362-7088,www.expertgarage.ca,amitron@expertgarage.com,,,,,Ontario,,,Updated Aug. 2017,
695,EXPRESSWAY MOTORS ,EXPRESSWAY MOTORS LTD.,300-499 units - C,,Dealer,2013-12-31,Active,Active,2013-09-25,,0,EXPR01,1554 Haysville Road,New Hamburg,Wilmot ,Waterloo Region,N3A 1A3,Ontario,519-662-3900,,519-662-3904,www.expresswayford.com,rbrenneman@expresswayford.com,,,,,Ontario,,,,
1638,EXPRESSWAY TRUCKS WATERLOO,VIKING TRUCK SALES INC.,300-499 units - C,,Dealer,2013-12-31,Active,Active,2013-03-03,,0,VIKI01,2943 Cedar Creek Road,Ayr,,,N0B 1E0,Ontario,519-632-9777,,519-632-8725,www.expresswayvolvo.com,scott.lawson@expresswayvolvo.com,,,,,Ontario,,,,
696,EZ RESULTS ,EZ RESULTS INC., N/A,,Associate,2013-12-31,Inactive,Active,2012-04-13,,0,EZRE01,"55 Town Centre Court, Suite 515",Toronto,Toronto,Toronto,M1P 4X4,Ontario,416-279-1622,,416-279-5741,www.ez-results.ca,dan.drolet@ez-results.ca,,,,,Ontario,,,,
2262,Fair Isle Ford (Charlottetown) Ltd.,Fair Isle Ford Sales Ltd.,,,Other,2018-06-20,Active,,2018-06-20,,0,,116 St. Peter's Rd.,,,,C1A5P4,Prince Edward Island,9023683673,,,www.fairisleford.com,PETER@DALEXMACDONALD.COM,,,,,,,,,
2265,Fair Isle Ford (Montague) Ltd. (Satellite),,,,Other,2018-06-20,Active,,2018-06-20,,0,,5022 A A MacDonald Hwy,,,,C0A 1R0,Prince Edward Island,,8778944002,,fairisleford.com,PETER@DALEXMACDONALD.COM,,,,,,,,,
698,FAIRVIEW CHRYSLER DODGE ,FAIRVIEW CHRYSLER DODGE LIMITED,300-499 units - C,,Dealer,2014-12-31,Active,Active,2013-05-15,,0,FAIR02,2377 Fairview Street,Burlington,Burlington ,Halton Region,L7R 2E3,Ontario,905-632-4335,,905-333-4454,www.fairviewchrysler.com,lou@fairviewchrysler.com,,,,,Ontario,,,"Updated Aug. 2017
paid Nov14,2013",
2329,Fairway Honda,,,,Other,2018-08-17,Active,,2018-08-17,,0,,30 Confederation Dr.,,,,A2H6T2,Newfoundland and Labrador,7096348881,,,www.fairwayhonda.com,KHALL@STEELEAUTO.COM,,,,,,,,,
699,FALLS CHEVROLET CADILLAC BUICK GMC ,FALLS CHEVROLET CADILLAC BUICK GMC LTD.,500-999 units - D,,Dealer,2013-12-31,Active,Active,2001-11-09,,0,FALL01,5888 Thorold Stone Road,Niagara Falls,Niagara Falls  ,Niagara Region,L2J 1A2,Ontario,905-358-6173,,905-358-9164,www.fallschev.com,bcullen@fallschev.com,,,,,Ontario,,,Updated Aug. 2017,
144,FAMILY HONDA,FAMILY HONDA,1000 + units - A3,Policaro Group,Dealer,2013-12-31,Active,Active,2007-12-05,,0,FAMH01,4 Maritime Ontario Boulevard,Brampton,Brampton   ,Peel Region,L6S 0C2,Ontario,905-595-4500,,905-595-4499,www.myfamilyhonda.com,basil@policaro.ca,,,,,Ontario,,,Updated Aug. 2017,
1194,FARQUHAR CHRYSLER,FARQUHAR CHRYSLER,300-499 units - C,,Dealer,2013-12-31,Active,,2013-05-22,,0,NORT23,2635 Trout Lake Road,North Bay,,,P1B 7S8,Ontario,1 (888) 711-9598,,,www.farquharchrysler.com,farquhargroup1@icloud.com,,,,,Ontario,,,"Was called North Bay Chrysler located on Lakeshore Drive

Became a member Feb 2018 - BT",
703,FC&D ADVERTISING,FC&D ADVERTISING INC., N/A,,Other,2013-12-31,Inactive,Cancelled Membership,2013-08-27,,0,,"3625 Dufferin Street, Suite 407",Downsview,Toronto,Toronto,M3K 1Z2,Ontario,416-398-1222,,,,,,,,,Ontario,,,,
705,FERRARI MASERATI OF ONTARIO,FERRARI MASERATI OF ONTARIO/MARANELLO SPORTS INC.,0-499 Units - A1,Remo Ferri Group of Automobiles,Dealer,2013-12-31,Active,Active,2013-01-20,,0,FERR01,200 Auto Park Circle,Vaughan,Vaughan ,York Region,L4L 8R1,Ontario,416-749-5325,,416-749-9780,www.ferrari-of-ontario.com,rferri@remoferrigroup.com,,,,,Ontario,,,,
706,FESTING TOYOTA ,FESTING TOYOTA INC.,150-299 units - B,,Dealer,2013-12-31,Active,Active,2001-08-21,,0,FEST01,69 Centre Street North,Huntsville,Huntsville ,Muskoka District,P1H 1T4,Ontario,705-789-8818,,705-789-3305,www.festingtoyota.com,dealerprincipal@festing.toyota.ca,,,,,Ontario,,,Updated Aug. 2017,
2291,Fiat of Victoria,,,,Other,2018-07-27,Active,,2018-07-27,,0,,2555 Government St,,,,V8T 4P6,British Columbia,,8889309114,,www.fiatvictoria.com,HR5@GAIN-VI.CA,,,,,,,,,
1903,Fibernetics Corp. - NEWT beyond telecom,, N/A,,Associate,2014-12-31,Inactive,Active,2014-07-16,,0,,605 Boxwood Drive ,Cambridge ,,,N3F1A5 ,Ontario,5194896700,,5197725014,business.fibernetics.ca/,mb@finbernetics.ca,,,,,Ontario,,,,
1902,Final Coat ,, N/A,,Associate,2014-12-31,Inactive,Active,2014-07-16,,0,FINA02,"321 Cityview Blvd, Suite 1",Vaughn ,,,L4H 3S7,Ontario,9056609615 ext 242,,,www.finalcoat.ca/,ryan@capdealerservices.com,,,,,Ontario,,,,
707,FINCH CHEVROLET CADILLAC BUICK GMC,FINCH CHEVROLET CADILLAC BUICK GMC Ltd,500-999 units - D,Finch Automotive Group,Dealer,2013-12-31,Active,,2010-04-08,,0,FINC01,640 Wonderland Road North ,London,London,Middlesex County,N6H 3E5,Ontario,519-657-9411,,519-657-9677,www.seefinchfirst.com,jfinch@seefinchfirst.com,,,,,Ontario,,,Updated Aug. 2017,
1688,FINCH CHRYSLER DODGE JEEP RAM ,FINCH CHRYSLER DODGE JEEP RAM LTD.,0-499 Units - A1,Finch Automotive Group,Dealer,2013-12-31,Inactive,,2013-02-01,,0,WHAR01,590 Wharncliffe Road South,London,,,N6J 2N4,Ontario,519-686-1988,1-866-237-3891,519-686-4074,www.finchchrysler.ca,ddale@seefinchfrist.com,,,,,Ontario,,,"Formerly Wharncliffe Chrysler owned by the Phaeton Automotive Group. Became Finch Chrysler Feb 1/13.

Updated Aug. 2017

Did not pay 2018 membership - BT",
708,FINCH HYUNDAI,FINCH HYUNDAI,0-499 Units - A1,Finch Automotive Group,Dealer,2013-12-31,Active,,2010-04-08,,0,FINC02,300 Southdale Road East,London,London,Middlesex County,N6C 5Y7,Ontario,519-649-7779,,519-685-2756,www.finchhyundai.ca,hhijazi@seefinchfirst.com,,,,,Ontario,,,Updated Aug. 2017,
709,FINES FORD LINCOLN SALES & SERVICE ,FINES FORD LINCOLN SALES & SERVICE LTD.,300-499 units - C,,Dealer,2013-12-31,Active,Active,2010-05-13,,4334,FINE01,10 Simona Drive,Bolton,,,L7E 1M3,Ontario,905-857-1252,1-800-781-3463,905-857-6640,www.finesfordlincolon.ca,robert.fines@finesfordlincoln.ca,Box 760,,Bolton,L7E5T5,Ontario,Canada,905-857-1252,"Updated JK 
June 24th 2013",
1899,First Canadian Insurance Corporation ,, N/A,,Associate,2014-12-31,Active,Active,2014-07-16,,0,FIRS02,320 Sioux road,Sherwood Park ,,,T8A3X6 ,Alberta,9056877620,,18887674016,www.firstcanadian.ca/,jsood@firstcanadian.ca,,,,,Ontario,,,They paid their 2016 membership fees,
